"date","Texas/Anderson","Texas/Andrews","Texas/Angelina","Texas/Aransas","Texas/Archer","Texas/Armstrong","Texas/Atascosa","Texas/Austin","Texas/Bailey","Texas/Bandera","Texas/Bastrop","Texas/Baylor","Texas/Bee","Texas/Bell","Texas/Bexar","Texas/Blanco","Texas/Borden","Texas/Bosque","Texas/Bowie","Texas/Brazoria","Texas/Brazos","Texas/Brewster","Texas/Briscoe","Texas/Brooks","Texas/Brown","Texas/Burleson","Texas/Burnet","Texas/Caldwell","Texas/Calhoun","Texas/Callahan","Texas/Cameron","Texas/Camp","Texas/Carson","Texas/Cass","Texas/Castro","Texas/Chambers","Texas/Cherokee","Texas/Childress","Texas/Clay","Texas/Cochran","Texas/Coke","Texas/Coleman","Texas/Collin","Texas/Collingsworth","Texas/Colorado","Texas/Comal","Texas/Comanche","Texas/Concho","Texas/Cooke","Texas/Coryell","Texas/Cottle","Texas/Crane","Texas/Crockett","Texas/Crosby","Texas/Culberson","Texas/Dallam","Texas/Dallas","Texas/Dawson","Texas/DeWitt","Texas/Deaf Smith","Texas/Delta","Texas/Denton","Texas/Dickens","Texas/Dimmit","Texas/Donley","Texas/Duval","Texas/Eastland","Texas/Ector","Texas/Edwards","Texas/El Paso","Texas/Ellis","Texas/Erath","Texas/Falls","Texas/Fannin","Texas/Fayette","Texas/Fisher","Texas/Floyd","Texas/Foard","Texas/Fort Bend","Texas/Franklin","Texas/Freestone","Texas/Frio","Texas/Gaines","Texas/Galveston","Texas/Garza","Texas/Gillespie","Texas/Glasscock","Texas/Goliad","Texas/Gonzales","Texas/Gray","Texas/Grayson","Texas/Gregg","Texas/Grimes","Texas/Guadalupe","Texas/Hale","Texas/Hall","Texas/Hamilton","Texas/Hansford","Texas/Hardeman","Texas/Hardin","Texas/Harris","Texas/Harrison","Texas/Hartley","Texas/Haskell","Texas/Hays","Texas/Hemphill","Texas/Henderson","Texas/Hidalgo","Texas/Hill","Texas/Hockley","Texas/Hood","Texas/Hopkins","Texas/Houston","Texas/Howard","Texas/Hudspeth","Texas/Hunt","Texas/Hutchinson","Texas/Irion","Texas/Jack","Texas/Jackson","Texas/Jasper","Texas/Jeff Davis","Texas/Jefferson","Texas/Jim Hogg","Texas/Jim Wells","Texas/Johnson","Texas/Jones","Texas/Karnes","Texas/Kaufman","Texas/Kendall","Texas/Kenedy","Texas/Kent","Texas/Kerr","Texas/Kimble","Texas/King","Texas/Kinney","Texas/Kleberg","Texas/Knox","Texas/La Salle","Texas/Lamar","Texas/Lamb","Texas/Lampasas","Texas/Lavaca","Texas/Lee","Texas/Leon","Texas/Liberty","Texas/Limestone","Texas/Lipscomb","Texas/Live Oak","Texas/Llano","Texas/Loving","Texas/Lubbock","Texas/Lynn","Texas/Madison","Texas/Marion","Texas/Martin","Texas/Mason","Texas/Matagorda","Texas/Maverick","Texas/McCulloch","Texas/McLennan","Texas/McMullen","Texas/Medina","Texas/Menard","Texas/Midland","Texas/Milam","Texas/Mills","Texas/Mitchell","Texas/Montague","Texas/Montgomery","Texas/Moore","Texas/Morris","Texas/Motley","Texas/Nacogdoches","Texas/Navarro","Texas/Newton","Texas/Nolan","Texas/Nueces","Texas/Ochiltree","Texas/Oldham","Texas/Orange","Texas/Palo Pinto","Texas/Panola","Texas/Parker","Texas/Parmer","Texas/Pecos","Texas/Polk","Texas/Potter","Texas/Presidio","Texas/Rains","Texas/Randall","Texas/Reagan","Texas/Real","Texas/Red River","Texas/Reeves","Texas/Refugio","Texas/Roberts","Texas/Robertson","Texas/Rockwall","Texas/Runnels","Texas/Rusk","Texas/Sabine","Texas/San Augustine","Texas/San Jacinto","Texas/San Patricio","Texas/San Saba","Texas/Schleicher","Texas/Scurry","Texas/Shackelford","Texas/Shelby","Texas/Sherman","Texas/Smith","Texas/Somervell","Texas/Starr","Texas/Stephens","Texas/Sterling","Texas/Stonewall","Texas/Sutton","Texas/Swisher","Texas/Tarrant","Texas/Taylor","Texas/Terrell","Texas/Terry","Texas/Throckmorton","Texas/Titus","Texas/Tom Green","Texas/Travis","Texas/Trinity","Texas/Tyler","Texas/Unassigned","Texas/Upshur","Texas/Upton","Texas/Uvalde","Texas/Val Verde","Texas/Van Zandt","Texas/Victoria","Texas/Walker","Texas/Waller","Texas/Ward","Texas/Washington","Texas/Webb","Texas/Wharton","Texas/Wheeler","Texas/Wichita","Texas/Wilbarger","Texas/Willacy","Texas/Williamson","Texas/Wilson","Texas/Winkler","Texas/Wise","Texas/Wood","Texas/Yoakum","Texas/Young","Texas/Zapata","Texas/Zavala"
"2020-04-01","0","0","0","0","","","0","0","","","0","","","1","9","0","","","1","1","3","","","","0","0","0","0","0","","0","0","","0","0","0","0","","0","","","","1","","0","2","0","","","0","","0","","","","","15","0","0","0","","4","","","0","","0","0","","0","0","1","0","0","0","","","","2","0","","","0","0","","0","","","0","","0","0","0","0","0","","","","","0","6","0","","","0","","0","0","0","0","0","0","","","","0","","","","0","0","","1","","","1","","0","0","0","","","0","","","","0","","","0","0","","0","","0","0","0","","0","0","","2","0","","","0","","1","0","","1","","0","","1","0","","","0","2","0","0","","0","0","0","","0","","1","0","","0","0","","","0","0","","","0","","","","","","","0","0","","0","","0","0","0","","","","","0","","1","","0","","","","","0","3","0","","0","","","0","2","","0","","0","","0","0","1","0","0","0","","0","2","0","","0","","0","1","0","","0","0","","0","",""
"2020-04-02","0","0","0","0","","","0","0","","","0","","","1","9","0","","","1","1","4","","","","0","0","0","0","0","","0","0","","0","0","0","0","","0","","","","1","","0","2","0","","","0","","0","","","","","17","0","0","0","","5","","","0","","0","0","","0","0","1","0","0","0","","","","2","0","","","0","0","","0","","0","0","0","0","0","0","0","0","","","","","0","6","0","","","0","","0","0","0","0","0","0","","","","0","","","","0","0","","1","","0","1","","0","0","0","","","0","","","","0","","","0","0","","0","0","0","0","0","","0","0","","2","0","","","0","","1","0","","1","","0","","1","0","","","0","3","0","0","","0","0","0","","0","","1","0","0","0","0","","","0","0","","","0","","","","","","","0","0","","0","","0","0","0","","","","","0","","1","","0","","","","","0","6","0","","0","","","0","3","","0","","0","","0","0","1","0","0","0","","0","4","0","","0","","0","1","0","","0","0","","0","",""
"2020-04-03","0","0","0","","","","0","0","","","0","","","1","9","0","","","1","1","5","","","","0","0","0","0","0","","0","0","","0","0","0","0","","0","","","","1","","0","2","0","","","0","","0","","","","","17","0","0","0","","6","","","0","","0","0","","0","1","1","0","0","0","","","","2","0","","","0","0","","0","","0","0","0","0","0","0","0","0","","","","","1","13","1","","","0","0","0","0","0","1","1","0","","","","0","","","","0","0","","1","","0","1","","0","0","0","","","0","","","","0","","","0","0","0","0","0","0","0","0","","0","0","","3","0","","","0","","2","0","","1","","0","","1","0","","","0","3","0","0","","1","1","0","","0","","1","0","0","1","0","","","0","0","","","0","","","","0","","","0","0","","0","","1","0","0","","","","","0","","1","","0","","","","","0","7","0","","0","","0","0","3","0","0","","0","","0","0","1","0","0","0","","1","5","0","","0","","0","1","0","","0","0","","0","",""
"2020-04-04","0","0","0","","","","0","0","","","0","","","1","9","0","","","1","1","5","","","","0","0","0","0","0","","0","0","","0","1","0","0","","0","","","","3","","0","2","0","","","0","","0","","","","","18","0","0","0","","6","","","0","","0","0","","0","2","1","0","0","0","","","","2","0","","","0","0","","0","","0","0","0","0","0","0","0","0","","","","","1","17","1","","","0","0","0","0","0","1","1","0","","","","0","0","","","0","0","","1","","0","1","","0","0","0","","","0","","","","0","","","0","0","0","0","0","0","0","1","","0","0","","4","0","","","0","0","2","0","","1","","0","","1","0","","","0","3","0","0","","2","1","0","","0","","1","0","0","1","0","","","0","0","","","0","","","","0","","","0","0","","0","","1","0","0","","","","","0","","1","","0","","","","","0","9","1","","0","","0","0","4","0","0","","0","","0","0","1","0","0","0","","1","5","0","","0","","0","1","0","","0","0","","0","",""
"2020-04-05","0","0","0","0","","","0","0","","","0","","","1","11","0","","","1","1","6","","","","0","0","0","0","0","","0","0","","0","1","0","0","","0","","","","3","","0","2","0","","","0","","0","","","","","18","0","0","0","","7","","","0","","0","0","","0","2","1","0","0","0","","","","5","0","","","0","1","","0","","0","0","0","0","0","0","0","0","","","","","1","20","1","","","0","0","0","0","0","1","1","0","","","","0","0","","","0","0","","2","","0","1","","0","0","0","","","0","","","","0","","","0","0","0","0","0","0","0","1","","0","0","","4","0","","","0","0","2","0","","1","","0","","1","0","","","0","3","0","0","","2","1","0","","0","","1","0","0","1","0","","","0","1","","","0","","","","0","","","0","0","","0","","1","0","0","","","","","0","","1","","0","","","","","0","11","1","","0","","0","0","6","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","2","0","","0","0","","0","",""
"2020-04-06","0","0","0","0","","","0","0","","","0","","","2","12","0","","","1","1","6","","","","0","0","0","0","0","","0","0","","0","1","0","0","","0","","","","4","","0","2","0","","","0","","0","","0","","0","18","0","0","0","","7","","","0","","0","0","","0","2","1","0","0","0","","","","6","0","","","0","1","","0","","0","0","0","0","0","0","0","0","","","0","","1","22","1","","","0","0","0","0","0","1","1","0","","","","0","0","","","0","1","","2","","0","1","","0","0","0","","","0","","","","0","","","0","0","0","0","0","0","0","1","","0","0","","6","0","","","0","0","3","0","","1","","0","","1","0","","","0","3","0","0","","2","1","0","","0","","1","0","0","1","0","","0","0","1","","","1","","","","0","","","0","0","","0","","1","0","0","","","","","0","","2","","0","","","","","0","13","1","","0","","0","0","6","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","2","0","","0","0","","0","0",""
"2020-04-07","0","0","0","0","","","0","0","","","0","","","2","12","0","","","1","1","7","","","","0","0","0","0","0","0","1","0","","0","1","0","0","","0","","","","4","","0","2","0","","","0","","0","","0","","0","19","0","0","0","","7","","","0","","0","1","","0","2","1","0","0","0","","0","","6","0","","","0","1","","0","","0","0","0","0","0","0","0","0","","0","0","","1","23","1","","","0","0","0","0","0","1","1","0","","","","0","0","","","0","1","","2","","0","1","","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","6","0","","","0","0","3","0","0","1","","0","","1","0","","0","0","4","0","0","","2","1","0","","0","","1","0","0","1","0","","0","0","1","","","1","","","","0","","","0","0","","0","","1","0","0","","","","","0","","2","","0","","","","","0","18","1","","0","","0","0","4","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","3","0","","0","0","","0","0",""
"2020-04-08","0","0","0","0","","","0","0","","0","1","","","2","18","0","","","1","1","8","","","","0","0","0","0","0","0","1","0","","0","1","0","0","","0","","","","5","","0","3","0","","","0","","0","","0","","0","20","0","0","0","","7","0","","0","","0","1","","0","2","1","0","0","0","","0","","6","0","","0","0","5","","0","","0","0","0","0","0","0","0","0","","0","0","","1","31","1","","","0","0","0","1","0","1","1","0","","","","0","0","","","0","1","","2","","0","1","0","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","6","0","","","0","0","3","0","0","1","","0","","1","0","","0","0","4","0","0","","2","1","0","","0","","1","0","0","1","0","","0","0","1","","","1","","","","0","","","0","0","","0","","1","0","0","","","","","0","","2","","0","","","","","0","19","1","","0","","0","0","7","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","4","0","","0","0","","0","0",""
"2020-04-09","0","0","0","0","","","0","0","","0","1","","0","3","20","0","","","1","1","8","","","","0","0","0","0","0","0","1","0","","0","1","0","0","","0","","","","6","","0","4","0","","","0","","0","","0","","0","22","1","0","0","0","7","0","","0","","0","1","","0","2","1","0","0","0","","0","","7","0","","0","0","5","","0","","0","0","0","0","0","0","0","1","","0","0","","1","34","1","","","0","0","0","1","0","1","1","0","","0","","0","0","","0","0","1","","5","","0","1","0","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","7","0","0","","0","0","3","0","0","1","","1","","1","0","","0","0","4","0","0","","2","2","0","","0","","1","0","0","1","0","","0","0","1","","0","1","","","","0","","","0","0","","0","","1","0","0","","","","","0","","2","","0","","","","","0","20","1","","0","","0","1","7","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","4","0","","0","0","","0","0",""
"2020-04-10","0","0","0","0","","","0","0","","0","1","","0","3","22","0","","","1","2","9","","","","0","0","0","0","0","0","3","0","","0","1","0","0","","0","","","","6","","0","4","0","0","0","0","","0","","0","","0","25","1","0","0","0","9","0","","0","","0","1","","1","2","1","0","0","0","","0","","10","0","","0","0","7","","0","","0","0","0","0","0","0","0","1","","0","0","","1","40","1","","","0","0","0","1","0","1","1","0","","0","","0","0","","0","0","1","","5","","0","1","0","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","9","0","0","","0","0","3","0","0","2","","1","","1","0","","0","0","4","0","0","","3","2","0","","0","","1","0","0","1","0","","0","0","1","","0","1","","","","0","","","0","0","","0","","1","0","0","","","0","","0","","2","","0","0","","","","0","21","1","","0","","0","1","7","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","4","0","0","0","0","","0","0",""
