"date","Georgia/Appling","Georgia/Atkinson","Georgia/Bacon","Georgia/Baker","Georgia/Baldwin","Georgia/Banks","Georgia/Barrow","Georgia/Bartow","Georgia/Ben Hill","Georgia/Berrien","Georgia/Bibb","Georgia/Bleckley","Georgia/Brantley","Georgia/Brooks","Georgia/Bryan","Georgia/Bulloch","Georgia/Burke","Georgia/Butts","Georgia/Calhoun","Georgia/Camden","Georgia/Candler","Georgia/Carroll","Georgia/Catoosa","Georgia/Charlton","Georgia/Chatham","Georgia/Chattahoochee","Georgia/Chattooga","Georgia/Cherokee","Georgia/Clarke","Georgia/Clay","Georgia/Clayton","Georgia/Clinch","Georgia/Cobb","Georgia/Coffee","Georgia/Colquitt","Georgia/Columbia","Georgia/Cook","Georgia/Coweta","Georgia/Crawford","Georgia/Crisp","Georgia/Dade","Georgia/Dawson","Georgia/DeKalb","Georgia/Decatur","Georgia/Dodge","Georgia/Dooly","Georgia/Dougherty","Georgia/Douglas","Georgia/Early","Georgia/Echols","Georgia/Effingham","Georgia/Elbert","Georgia/Emanuel","Georgia/Evans","Georgia/Fannin","Georgia/Fayette","Georgia/Floyd","Georgia/Forsyth","Georgia/Franklin","Georgia/Fulton","Georgia/Gilmer","Georgia/Glascock","Georgia/Glynn","Georgia/Gordon","Georgia/Grady","Georgia/Greene","Georgia/Gwinnett","Georgia/Habersham","Georgia/Hall","Georgia/Hancock","Georgia/Haralson","Georgia/Harris","Georgia/Hart","Georgia/Heard","Georgia/Henry","Georgia/Houston","Georgia/Irwin","Georgia/Jackson","Georgia/Jasper","Georgia/Jeff Davis","Georgia/Jefferson","Georgia/Jenkins","Georgia/Johnson","Georgia/Jones","Georgia/Lamar","Georgia/Lanier","Georgia/Laurens","Georgia/Lee","Georgia/Liberty","Georgia/Lincoln","Georgia/Long","Georgia/Lowndes","Georgia/Lumpkin","Georgia/Macon","Georgia/Madison","Georgia/Marion","Georgia/McDuffie","Georgia/McIntosh","Georgia/Meriwether","Georgia/Miller","Georgia/Mitchell","Georgia/Monroe","Georgia/Montgomery","Georgia/Morgan","Georgia/Murray","Georgia/Muscogee","Georgia/Newton","Georgia/Oconee","Georgia/Oglethorpe","Georgia/Out of GA","Georgia/Paulding","Georgia/Peach","Georgia/Pickens","Georgia/Pierce","Georgia/Pike","Georgia/Polk","Georgia/Pulaski","Georgia/Putnam","Georgia/Quitman","Georgia/Rabun","Georgia/Randolph","Georgia/Richmond","Georgia/Rockdale","Georgia/Schley","Georgia/Screven","Georgia/Seminole","Georgia/Spalding","Georgia/Stephens","Georgia/Stewart","Georgia/Sumter","Georgia/Talbot","Georgia/Taliaferro","Georgia/Tattnall","Georgia/Taylor","Georgia/Telfair","Georgia/Terrell","Georgia/Thomas","Georgia/Tift","Georgia/Toombs","Georgia/Towns","Georgia/Treutlen","Georgia/Troup","Georgia/Turner","Georgia/Twiggs","Georgia/Unassigned","Georgia/Union","Georgia/Upson","Georgia/Walker","Georgia/Walton","Georgia/Ware","Georgia/Warren","Georgia/Washington","Georgia/Wayne","Georgia/Webster","Georgia/Wheeler","Georgia/White","Georgia/Whitfield","Georgia/Wilcox","Georgia/Wilkes","Georgia/Wilkinson","Georgia/Worth"
"2020-04-01","0","","0","0","0","0","0","2","0","0","0","0","","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","","0","0","0","1","0","0","0","9","1","0","","0","","0","","0","0","0","0","0","2","0","","0","-1","0","0","2","0","0","","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","","","0","0","0","1","","0","0","0","1","0","0","","0","0","0","0","0","0","0","0"
"2020-04-02","0","","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","2","0","2","0","0","0","0","0","","0","0","0","2","0","0","0","2","1","0","","0","","0","","0","0","0","0","0","3","0","","0","0","0","0","2","0","0","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","","0","0","1","0","0","0","0","1","0","0","1","0","","0","0","","0","0","0","0","","","0","0","0","-1","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0"
"2020-04-03","0","","0","0","0","0","0","-1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","","0","1","0","2","0","0","0","1","1","0","","0","0","0","","0","0","0","0","0","1","0","","0","1","0","0","2","0","0","","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0","","0","0","0","3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0"
"2020-04-04","0","","0","0","0","0","0","4","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","","0","0","0","","0","0","1","0","0","3","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0"
"2020-04-05","0","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","","0","0","0","","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-06","0","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","1","0","0","","0","0","0","0","0","1","0","","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-04-07","0","0","0","0","0","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","1","1","1","0","4","2","2","0","0","0","0","0","0","1","1","0","0","0","21","0","4","0","0","0","0","","0","0","0","0","0","8","0","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","9","0","","0","0","1","0","0","0","","1","0","0","1","0","0","0","0","0","0","4","2","0","1","0","0","2","0","0","2","0","","0","0","0","6","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-04-08","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","","0","0","0","1","0","5","0","","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","1","0","","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","-1","1","","0","1","0","0","2","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2020-04-09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","0","-1","1","0","0","4","0","","0","0","0","0","2","0","0","0","0","0","0","-1","0","0","0","1","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-10","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","","0","1","1","0","0","3","0","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","-1","0","","0","0","1","0","0","0","","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","","0","0","0","1","1","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"2020-04-11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","0","0","","0","0","0","2","0","2","0","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","1","1","0","2","0","","0","0","0","0","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","1","0","0","0","0","0","0","-3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","8","0","","0","0","1","0","7","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","2","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","3","0","","0","0","0","1","2","-1","0","0","0","1","1","0","6","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-16","0","0","1","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","2","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","","0","0","0","1","1","3","1","0","0","0","0","0","-7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-17","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","1","1","0","0","0","0","0","5","0","0","0","8","0","2","0","0","0","0","0","0","0","0","1","0","10","0","","0","0","0","0","4","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","-6","0","7","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","1","0","1","0","0","0","","0","0","0","1","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-04-18","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","0","-1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","0","0","0","1","-1","-1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"2020-04-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","-1"
"2020-04-20","0","0","0","0","2","0","0","2","0","0","0","0","0","1","0","1","1","2","0","0","0","2","0","0","1","0","0","1","0","0","3","0","5","0","0","1","0","1","0","0","0","0","3","0","0","1","4","0","2","0","0","0","0","0","1","3","1","0","0","5","0","","0","1","0","0","4","1","3","0","0","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","4","0","","0","0","0","4","0","0","1","0","0","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","1","1","0","1","4"
"2020-04-21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","5","1","0","0","0","0","0","0","0","0","0","1","0","2","0","","0","0","0","0","0","-1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0","0","0","0","0","-2","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"2020-04-22","2","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","-1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","4","0","1","0","0","0","0","0","0","0","2","0","0","1","4","1","2","0","0","0","0","0","0","0","-1","0","0","3","0","","0","2","1","0","4","1","0","0","0","0","0","0","-1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"2020-04-23","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","-1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","1","2","0","3","0","0","0","0","0","-1","0","0","0","0","3","0","","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","","0","0","0","0","2","-1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
